sampling_method,profile,aux_var,partitioning,budget,run_id,theta_hat,theta_true,failures_obs,execution_time
2UPS,P2,PC,HDBSCAN,400,12,0.0919802258625201,0.1147540983606557,233,0.0013224999420344
2UPS,P2,PC,HDBSCAN,400,13,0.1424124159383352,0.1147540983606557,252,0.0013125003315508
2UPS,P2,PC,HDBSCAN,400,14,0.1336623050772278,0.1147540983606557,242,0.0013133748434484
2UPS,P2,PC,HDBSCAN,400,15,0.1128845002647491,0.1147540983606557,253,0.0013124579563736
2UPS,P2,PC,HDBSCAN,400,16,0.1639494084152315,0.1147540983606557,257,0.0012978338636457
2UPS,P2,PC,HDBSCAN,400,17,0.0937685269411795,0.1147540983606557,248,0.0013194167986512
2UPS,P2,PC,HDBSCAN,400,18,0.1080210876796556,0.1147540983606557,261,0.0013131252489984
2UPS,P2,PC,HDBSCAN,400,19,0.0960608305306481,0.1147540983606557,247,0.0013128332793712
2UPS,P2,PC,HDBSCAN,400,20,0.1315418880786553,0.1147540983606557,247,0.0013197497464716
2UPS,P2,PC,HDBSCAN,400,21,0.0974362443896138,0.1147540983606557,248,0.0013072500005364
2UPS,P2,PC,HDBSCAN,400,22,0.1004243861250131,0.1147540983606557,242,0.0013109170831739
2UPS,P2,PC,HDBSCAN,400,23,0.1541077933830856,0.1147540983606557,250,0.0013061659410595
2UPS,P2,PC,HDBSCAN,400,24,0.100020061903254,0.1147540983606557,246,0.0013154158368706
2UPS,P2,PC,HDBSCAN,400,25,0.0954574983712087,0.1147540983606557,258,0.0013104998506605
2UPS,P2,PC,HDBSCAN,400,26,0.1109407987970435,0.1147540983606557,247,0.0013138749636709
2UPS,P2,PC,HDBSCAN,400,27,0.1090163815594201,0.1147540983606557,248,0.0013167918659746
2UPS,P2,PC,HDBSCAN,400,28,0.1126183259473639,0.1147540983606557,239,0.0013020411133766
2UPS,P2,PC,HDBSCAN,400,29,0.1082953988336453,0.1147540983606557,246,0.0013099578209221
2UPS,P2,PC,HDBSCAN,400,30,0.1323216340489943,0.1147540983606557,239,0.0013122498057782
SRS,P2,TTC,none,50,1,0.16,0.1147540983606557,8,0.0002233330160379
SRS,P2,TTC,none,50,2,0.08,0.1147540983606557,4,0.0001677088439464
SRS,P2,TTC,none,50,3,0.06,0.1147540983606557,3,0.0001607500016689
SRS,P2,TTC,none,50,4,0.06,0.1147540983606557,3,0.0001557087525725
SRS,P2,TTC,none,50,5,0.14,0.1147540983606557,7,0.0001536668278276
SRS,P2,TTC,none,50,6,0.18,0.1147540983606557,9,0.0001572500914335
SRS,P2,TTC,none,50,7,0.1,0.1147540983606557,5,0.0001558340154588
SRS,P2,TTC,none,50,8,0.08,0.1147540983606557,4,0.0001574996858835
SRS,P2,TTC,none,50,9,0.06,0.1147540983606557,3,0.0001542088575661
SRS,P2,TTC,none,50,10,0.14,0.1147540983606557,7,0.0001530000008642
SRS,P2,TTC,none,50,11,0.16,0.1147540983606557,8,0.0001537911593914
SRS,P2,TTC,none,50,12,0.12,0.1147540983606557,6,0.0001528752036392
SRS,P2,TTC,none,50,13,0.14,0.1147540983606557,7,0.0001540831290185
SRS,P2,TTC,none,50,14,0.06,0.1147540983606557,3,0.000149916857481
SRS,P2,TTC,none,50,15,0.08,0.1147540983606557,4,0.0001492500305175
SRS,P2,TTC,none,50,16,0.14,0.1147540983606557,7,0.0001511671580374
SRS,P2,TTC,none,50,17,0.04,0.1147540983606557,2,0.0001505408436059
SRS,P2,TTC,none,50,18,0.0,0.1147540983606557,0,0.0001488327980041
SRS,P2,TTC,none,50,19,0.14,0.1147540983606557,7,0.0001487922854721
SRS,P2,TTC,none,50,20,0.08,0.1147540983606557,4,0.0001529576256871
SRS,P2,TTC,none,50,21,0.1,0.1147540983606557,5,0.0001534591428935
SRS,P2,TTC,none,50,22,0.04,0.1147540983606557,2,0.0001506670378148
SRS,P2,TTC,none,50,23,0.08,0.1147540983606557,4,0.0001485417596995
SRS,P2,TTC,none,50,24,0.14,0.1147540983606557,7,0.000147333368659
SRS,P2,TTC,none,50,25,0.1,0.1147540983606557,5,0.0001518325880169
SRS,P2,TTC,none,50,26,0.16,0.1147540983606557,8,0.0001494172029197
SRS,P2,TTC,none,50,27,0.14,0.1147540983606557,7,0.0001534167677164
SRS,P2,TTC,none,50,28,0.2,0.1147540983606557,10,0.0001489999704062
SRS,P2,TTC,none,50,29,0.18,0.1147540983606557,9,0.0001479587517678
SRS,P2,TTC,none,50,30,0.08,0.1147540983606557,4,0.0001536253839731
SRS,P2,TTC,none,100,1,0.11,0.1147540983606557,11,0.0001584589481353
SRS,P2,TTC,none,100,2,0.11,0.1147540983606557,11,0.0001597921364009
SRS,P2,TTC,none,100,3,0.06,0.1147540983606557,6,0.0001547909341752
SRS,P2,TTC,none,100,4,0.1,0.1147540983606557,10,0.0001596249639987
SRS,P2,TTC,none,100,5,0.12,0.1147540983606557,12,0.0001578330993652
SRS,P2,TTC,none,100,6,0.12,0.1147540983606557,12,0.0001536672934889
SRS,P2,TTC,none,100,7,0.11,0.1147540983606557,11,0.0001588338054716
SRS,P2,TTC,none,100,8,0.11,0.1147540983606557,11,0.0001545422710478
SRS,P2,TTC,none,100,9,0.11,0.1147540983606557,11,0.0001542917452752
SRS,P2,TTC,none,100,10,0.12,0.1147540983606557,12,0.0001575839705765
SRS,P2,TTC,none,100,11,0.11,0.1147540983606557,11,0.0001551248133182
SRS,P2,TTC,none,100,12,0.13,0.1147540983606557,13,0.0001542503014206
SRS,P2,TTC,none,100,13,0.11,0.1147540983606557,11,0.0001592077314853
SRS,P2,TTC,none,100,14,0.09,0.1147540983606557,9,0.0001537916250526
SRS,P2,TTC,none,100,15,0.09,0.1147540983606557,9,0.0001542088575661
SRS,P2,TTC,none,100,16,0.09,0.1147540983606557,9,0.0001590829342603
SRS,P2,TTC,none,100,17,0.13,0.1147540983606557,13,0.0001560421660542
SRS,P2,TTC,none,100,18,0.11,0.1147540983606557,11,0.0001542917452752
SRS,P2,TTC,none,100,19,0.09,0.1147540983606557,9,0.0001596249639987
SRS,P2,TTC,none,100,20,0.14,0.1147540983606557,14,0.0001564999110996
SRS,P2,TTC,none,100,21,0.14,0.1147540983606557,14,0.0001544579863548
SRS,P2,TTC,none,100,22,0.12,0.1147540983606557,12,0.0001576249487698
SRS,P2,TTC,none,100,23,0.15,0.1147540983606557,15,0.0001559997908771
SRS,P2,TTC,none,100,24,0.09,0.1147540983606557,9,0.0001594577915966
SRS,P2,TTC,none,100,25,0.06,0.1147540983606557,6,0.0001593329943716
SRS,P2,TTC,none,100,26,0.11,0.1147540983606557,11,0.0001568747684359
SRS,P2,TTC,none,100,27,0.11,0.1147540983606557,11,0.0001554172486066
SRS,P2,TTC,none,100,28,0.13,0.1147540983606557,13,0.0001545841805636
SRS,P2,TTC,none,100,29,0.1,0.1147540983606557,10,0.0001552500762045
SRS,P2,TTC,none,100,30,0.12,0.1147540983606557,12,0.0001557087525725
SRS,P2,TTC,none,200,1,0.14,0.1147540983606557,28,0.0001718751154839
SRS,P2,TTC,none,200,2,0.135,0.1147540983606557,27,0.0001675421372056
SRS,P2,TTC,none,200,3,0.14,0.1147540983606557,28,0.0001717917621135
SRS,P2,TTC,none,200,4,0.11,0.1147540983606557,22,0.0001692920923233
SRS,P2,TTC,none,200,5,0.1,0.1147540983606557,20,0.0001682499423623
SRS,P2,TTC,none,200,6,0.095,0.1147540983606557,19,0.0001727086491882
SRS,P2,TTC,none,200,7,0.075,0.1147540983606557,15,0.0001692078076303
SRS,P2,TTC,none,200,8,0.115,0.1147540983606557,23,0.0001687910407781
SRS,P2,TTC,none,200,9,0.115,0.1147540983606557,23,0.0001711249351501
SRS,P2,TTC,none,200,10,0.11,0.1147540983606557,22,0.0001681670546531
SRS,P2,TTC,none,200,11,0.13,0.1147540983606557,26,0.0001719580031931
SRS,P2,TTC,none,200,12,0.09,0.1147540983606557,18,0.0001747906208038
SRS,P2,TTC,none,200,13,0.165,0.1147540983606557,33,0.0001719580031931
SRS,P2,TTC,none,200,14,0.14,0.1147540983606557,28,0.000188541598618
SRS,P2,TTC,none,200,15,0.075,0.1147540983606557,15,0.0001762090250849
SRS,P2,TTC,none,200,16,0.175,0.1147540983606557,35,0.0001693749800324
SRS,P2,TTC,none,200,17,0.075,0.1147540983606557,15,0.0001687090843915
SRS,P2,TTC,none,200,18,0.13,0.1147540983606557,26,0.0001728748902678
SRS,P2,TTC,none,200,19,0.125,0.1147540983606557,25,0.0001694997772574
SRS,P2,TTC,none,200,20,0.135,0.1147540983606557,27,0.0001682080328464
SRS,P2,TTC,none,200,21,0.14,0.1147540983606557,28,0.0001732921227812
SRS,P2,TTC,none,200,22,0.125,0.1147540983606557,25,0.0001713749952614
SRS,P2,TTC,none,200,23,0.135,0.1147540983606557,27,0.000168084166944
SRS,P2,TTC,none,200,24,0.08,0.1147540983606557,16,0.0001679169945418
SRS,P2,TTC,none,200,25,0.125,0.1147540983606557,25,0.0001676669344305
SRS,P2,TTC,none,200,26,0.115,0.1147540983606557,23,0.0001681670546531
SRS,P2,TTC,none,200,27,0.14,0.1147540983606557,28,0.0001672920770943
SRS,P2,TTC,none,200,28,0.11,0.1147540983606557,22,0.0001717908307909
SRS,P2,TTC,none,200,29,0.065,0.1147540983606557,13,0.0001727081835269
SRS,P2,TTC,none,200,30,0.1,0.1147540983606557,20,0.000167999882251
SRS,P2,TTC,none,300,1,0.1033333333333333,0.1147540983606557,31,0.0001863748766481
SRS,P2,TTC,none,300,2,0.1,0.1147540983606557,30,0.0001814169809222
SRS,P2,TTC,none,300,3,0.1033333333333333,0.1147540983606557,31,0.0001817923039197
SRS,P2,TTC,none,300,4,0.1033333333333333,0.1147540983606557,31,0.0001850416883826
SRS,P2,TTC,none,300,5,0.1233333333333333,0.1147540983606557,37,0.0001798328012228
SRS,P2,TTC,none,300,6,0.1266666666666666,0.1147540983606557,38,0.0001796251162886
SRS,P2,TTC,none,300,7,0.13,0.1147540983606557,39,0.0001807915978133
SRS,P2,TTC,none,300,8,0.14,0.1147540983606557,42,0.0001802090555429
SRS,P2,TTC,none,300,9,0.1133333333333333,0.1147540983606557,34,0.0001845411024987
SRS,P2,TTC,none,300,10,0.0833333333333333,0.1147540983606557,25,0.0001804172061383
SRS,P2,TTC,none,300,11,0.08,0.1147540983606557,24,0.0001843748614192
SRS,P2,TTC,none,300,12,0.11,0.1147540983606557,33,0.000180541537702
SRS,P2,TTC,none,300,13,0.0766666666666666,0.1147540983606557,23,0.000182915944606
SRS,P2,TTC,none,300,14,0.0933333333333333,0.1147540983606557,28,0.0001799999736249
SRS,P2,TTC,none,300,15,0.1366666666666666,0.1147540983606557,41,0.0001840419135987
SRS,P2,TTC,none,300,16,0.11,0.1147540983606557,33,0.0001814998686313
SRS,P2,TTC,none,300,17,0.1033333333333333,0.1147540983606557,31,0.0001789587549865
SRS,P2,TTC,none,300,18,0.1333333333333333,0.1147540983606557,40,0.0001834169961512
SRS,P2,TTC,none,300,19,0.0966666666666666,0.1147540983606557,29,0.0001799589954316
SRS,P2,TTC,none,300,20,0.0766666666666666,0.1147540983606557,23,0.0001831669360399
SRS,P2,TTC,none,300,21,0.0933333333333333,0.1147540983606557,28,0.0001832088455557
SRS,P2,TTC,none,300,22,0.1233333333333333,0.1147540983606557,37,0.0001809583045542
SRS,P2,TTC,none,300,23,0.1366666666666666,0.1147540983606557,41,0.0001828749664127
SRS,P2,TTC,none,300,24,0.1666666666666666,0.1147540983606557,50,0.0001809168606996
SRS,P2,TTC,none,300,25,0.09,0.1147540983606557,27,0.0001794584095478
SRS,P2,TTC,none,300,26,0.09,0.1147540983606557,27,0.0001838328316807
SRS,P2,TTC,none,300,27,0.1266666666666666,0.1147540983606557,38,0.0001807077787816
SRS,P2,TTC,none,300,28,0.0833333333333333,0.1147540983606557,25,0.0001799999736249
SRS,P2,TTC,none,300,29,0.1533333333333333,0.1147540983606557,46,0.000185958109796
SRS,P2,TTC,none,300,30,0.1066666666666666,0.1147540983606557,32,0.0001797499135136
SRS,P2,TTC,none,400,1,0.105,0.1147540983606557,42,0.0001938752830028
SRS,P2,TTC,none,400,2,0.08,0.1147540983606557,32,0.0001928750425577
SRS,P2,TTC,none,400,3,0.1075,0.1147540983606557,43,0.0001910421997308
SRS,P2,TTC,none,400,4,0.1175,0.1147540983606557,47,0.0001944168470799
SRS,P2,TTC,none,400,5,0.1225,0.1147540983606557,49,0.0001944168470799
SRS,P2,TTC,none,400,6,0.0875,0.1147540983606557,35,0.0001942501403391
SRS,P2,TTC,none,400,7,0.1025,0.1147540983606557,41,0.0001924159005284
SRS,P2,TTC,none,400,8,0.1225,0.1147540983606557,49,0.0001908745616674
SRS,P2,TTC,none,400,9,0.1225,0.1147540983606557,49,0.0001964173279702
SRS,P2,TTC,none,400,10,0.1,0.1147540983606557,40,0.0001960410736501
SRS,P2,TTC,none,400,11,0.1275,0.1147540983606557,51,0.0001923749223351
SRS,P2,TTC,none,400,12,0.11,0.1147540983606557,44,0.0001946669071912
SRS,P2,TTC,none,400,13,0.1125,0.1147540983606557,45,0.0001915828324854
SRS,P2,TTC,none,400,14,0.125,0.1147540983606557,50,0.0001965002156794
SRS,P2,TTC,none,400,15,0.1075,0.1147540983606557,43,0.0001956662163138
SRS,P2,TTC,none,400,16,0.1275,0.1147540983606557,51,0.0001940419897437
SRS,P2,TTC,none,400,17,0.105,0.1147540983606557,42,0.0001909579150378
SRS,P2,TTC,none,400,18,0.0925,0.1147540983606557,37,0.0001958752982318
SRS,P2,TTC,none,400,19,0.12,0.1147540983606557,48,0.0001918338239192
SRS,P2,TTC,none,400,20,0.1325,0.1147540983606557,53,0.0001929169520735
SRS,P2,TTC,none,400,21,0.12,0.1147540983606557,48,0.0001916252076625
SRS,P2,TTC,none,400,22,0.09,0.1147540983606557,36,0.000191249884665
SRS,P2,TTC,none,400,23,0.085,0.1147540983606557,34,0.0001915418542921
SRS,P2,TTC,none,400,24,0.1225,0.1147540983606557,49,0.000191249884665
SRS,P2,TTC,none,400,25,0.125,0.1147540983606557,50,0.0001955418847501
SRS,P2,TTC,none,400,26,0.095,0.1147540983606557,38,0.0001915413886308
SRS,P2,TTC,none,400,27,0.12,0.1147540983606557,48,0.0001946249976754
SRS,P2,TTC,none,400,28,0.0925,0.1147540983606557,37,0.0001911669969558
SRS,P2,TTC,none,400,29,0.0975,0.1147540983606557,39,0.0001955833286046
SRS,P2,TTC,none,400,30,0.08,0.1147540983606557,32,0.0001967502757906
SUPS,P2,TTC,none,50,1,0.0757668327423968,0.1147540983606557,17,0.0001800418831408
SUPS,P2,TTC,none,50,2,0.0803093220024216,0.1147540983606557,17,0.0001706662587821
SUPS,P2,TTC,none,50,3,0.131338900916822,0.1147540983606557,17,0.000168917234987
SUPS,P2,TTC,none,50,4,0.159138737579501,0.1147540983606557,21,0.0001689158380031
SUPS,P2,TTC,none,50,5,0.1514044291300476,0.1147540983606557,24,0.0001688338816165
SUPS,P2,TTC,none,50,6,0.1074343651204042,0.1147540983606557,18,0.0001693754456937
SUPS,P2,TTC,none,50,7,0.1180650184106478,0.1147540983606557,18,0.0001716669648885
SUPS,P2,TTC,none,50,8,0.0551799569476978,0.1147540983606557,14,0.0001685000024735
SUPS,P2,TTC,none,50,9,0.1001634720445863,0.1147540983606557,16,0.0001701661385595
SUPS,P2,TTC,none,50,10,0.1221449328092759,0.1147540983606557,23,0.0001693340018391
SUPS,P2,TTC,none,50,11,0.133034170522802,0.1147540983606557,22,0.0001694173552095
SUPS,P2,TTC,none,50,12,0.1583266374434164,0.1147540983606557,20,0.0001680408604443
SUPS,P2,TTC,none,50,13,0.1966226826595941,0.1147540983606557,24,0.0001663332805037
SUPS,P2,TTC,none,50,14,0.0606346206282188,0.1147540983606557,13,0.0001680417917668
SUPS,P2,TTC,none,50,15,0.0902687182191535,0.1147540983606557,20,0.0001676669344305
SUPS,P2,TTC,none,50,16,0.1218978165786676,0.1147540983606557,21,0.0001675840467214
SUPS,P2,TTC,none,50,17,0.14602636248924,0.1147540983606557,21,0.0001682918518781
SUPS,P2,TTC,none,50,18,0.1538478188272254,0.1147540983606557,25,0.000171166844666
SUPS,P2,TTC,none,50,19,0.1608390983956049,0.1147540983606557,22,0.0001697498373687
SUPS,P2,TTC,none,50,20,0.0576805824426676,0.1147540983606557,12,0.0001678341068327
SUPS,P2,TTC,none,50,21,0.0771670471588543,0.1147540983606557,15,0.0001673325896263
SUPS,P2,TTC,none,50,22,0.1365112283496073,0.1147540983606557,20,0.0001663342118263
SUPS,P2,TTC,none,50,23,0.1868368472670922,0.1147540983606557,23,0.0001682923175394
SUPS,P2,TTC,none,50,24,0.0843811829267601,0.1147540983606557,14,0.0001673325896263
SUPS,P2,TTC,none,50,25,0.1204868233863124,0.1147540983606557,17,0.0001683752052485
SUPS,P2,TTC,none,50,26,0.1036606590848871,0.1147540983606557,19,0.0001680827699601
SUPS,P2,TTC,none,50,27,0.1004849549956064,0.1147540983606557,18,0.0001670829951763
SUPS,P2,TTC,none,50,28,0.1874204293865514,0.1147540983606557,26,0.0001713749952614
SUPS,P2,TTC,none,50,29,0.2078843899380743,0.1147540983606557,26,0.0001685000024735
SUPS,P2,TTC,none,50,30,0.082971181328487,0.1147540983606557,19,0.0001678336411714
SUPS,P2,TTC,none,100,1,0.1022948031682786,0.1147540983606557,36,0.0001767920330166
SUPS,P2,TTC,none,100,2,0.0904699187448999,0.1147540983606557,31,0.0001756669953465
SUPS,P2,TTC,none,100,3,0.088382563992386,0.1147540983606557,33,0.0001742909662425
SUPS,P2,TTC,none,100,4,0.1180627497903818,0.1147540983606557,39,0.0001697922125458
SUPS,P2,TTC,none,100,5,0.1549739486307181,0.1147540983606557,46,0.0001730001531541
SUPS,P2,TTC,none,100,6,0.1504252981250795,0.1147540983606557,44,0.0001779170706868
SUPS,P2,TTC,none,100,7,0.1302280269537534,0.1147540983606557,42,0.0001755002886056
SUPS,P2,TTC,none,100,8,0.10670033590244,0.1147540983606557,33,0.0001748749054968
SUPS,P2,TTC,none,100,9,0.0677559579110088,0.1147540983606557,32,0.0001727920025587
SUPS,P2,TTC,none,100,10,0.0854226800532635,0.1147540983606557,38,0.0001737079583108
SUPS,P2,TTC,none,100,11,0.1204477768984084,0.1147540983606557,41,0.0001740837469696
SUPS,P2,TTC,none,100,12,0.1457993245878797,0.1147540983606557,47,0.0001703747548162
SUPS,P2,TTC,none,100,13,0.1470999734503381,0.1147540983606557,42,0.0001731659285724
SUPS,P2,TTC,none,100,14,0.1295205498357669,0.1147540983606557,38,0.0001742080785334
SUPS,P2,TTC,none,100,15,0.0905005142353602,0.1147540983606557,31,0.0001735831610858
SUPS,P2,TTC,none,100,16,0.104088662443326,0.1147540983606557,32,0.0001740842126309
SUPS,P2,TTC,none,100,17,0.0880753065060553,0.1147540983606557,30,0.0001728329807519
SUPS,P2,TTC,none,100,18,0.1516156781515772,0.1147540983606557,40,0.0001750001683831
SUPS,P2,TTC,none,100,19,0.1358440412642202,0.1147540983606557,40,0.0001738746650516
SUPS,P2,TTC,none,100,20,0.1905709251374754,0.1147540983606557,53,0.0001722923479974
SUPS,P2,TTC,none,100,21,0.0771727727454584,0.1147540983606557,38,0.0001805000938475
SUPS,P2,TTC,none,100,22,0.1118136721878731,0.1147540983606557,40,0.0001743747852742
SUPS,P2,TTC,none,100,23,0.0892717050064728,0.1147540983606557,37,0.0001742923632264
SUPS,P2,TTC,none,100,24,0.0749255582565554,0.1147540983606557,33,0.0001743752509355
SUPS,P2,TTC,none,100,25,0.1569851914568279,0.1147540983606557,44,0.0001729996874928
SUPS,P2,TTC,none,100,26,0.1229408445694072,0.1147540983606557,44,0.0001751664094626
SUPS,P2,TTC,none,100,27,0.1306423767932537,0.1147540983606557,41,0.0001741251908242
SUPS,P2,TTC,none,100,28,0.1119536442822654,0.1147540983606557,33,0.0001739999279379
SUPS,P2,TTC,none,100,29,0.150235026716287,0.1147540983606557,49,0.0001728748902678
SUPS,P2,TTC,none,100,30,0.1770578412207114,0.1147540983606557,47,0.0001735831610858
SUPS,P2,TTC,none,200,1,0.1038265866260684,0.1147540983606557,72,0.0001909998245537
SUPS,P2,TTC,none,200,2,0.1195588424111098,0.1147540983606557,81,0.0001885844394564
SUPS,P2,TTC,none,200,3,0.1252438578111063,0.1147540983606557,83,0.0001893327571451
SUPS,P2,TTC,none,200,4,0.0990134044086784,0.1147540983606557,72,0.0001886673271656
SUPS,P2,TTC,none,200,5,0.1461248758335621,0.1147540983606557,83,0.0001873336732387
SUPS,P2,TTC,none,200,6,0.130893268683617,0.1147540983606557,81,0.0001869997940957
SUPS,P2,TTC,none,200,7,0.1283648645764094,0.1147540983606557,85,0.0001869578845798
SUPS,P2,TTC,none,200,8,0.1058076700549664,0.1147540983606557,77,0.000189458951354
SUPS,P2,TTC,none,200,9,0.1018995860225896,0.1147540983606557,83,0.0001880419440567
SUPS,P2,TTC,none,200,10,0.1324447324070671,0.1147540983606557,87,0.0001880419440567
SUPS,P2,TTC,none,200,11,0.0933911655505048,0.1147540983606557,66,0.0001898752525448
SUPS,P2,TTC,none,200,12,0.1432684775180705,0.1147540983606557,89,0.0001870831474661
SUPS,P2,TTC,none,200,13,0.1091874621840484,0.1147540983606557,69,0.0001877499744296
SUPS,P2,TTC,none,200,14,0.1073843058438184,0.1147540983606557,72,0.0001867497339844
SUPS,P2,TTC,none,200,15,0.1332994678089334,0.1147540983606557,85,0.0001870421692728
SUPS,P2,TTC,none,200,16,0.1440299857398781,0.1147540983606557,80,0.0001882081851363
SUPS,P2,TTC,none,200,17,0.1082348550604308,0.1147540983606557,82,0.0001872079446911
SUPS,P2,TTC,none,200,18,0.1037254154715128,0.1147540983606557,77,0.0001868749968707
SUPS,P2,TTC,none,200,19,0.1137725505593351,0.1147540983606557,77,0.00018758373335
SUPS,P2,TTC,none,200,20,0.1138134742404227,0.1147540983606557,67,0.000187000259757
SUPS,P2,TTC,none,200,21,0.1197635059082593,0.1147540983606557,81,0.0001895423047244
SUPS,P2,TTC,none,200,22,0.0871296930184663,0.1147540983606557,74,0.0001879171468317
SUPS,P2,TTC,none,200,23,0.097876262966024,0.1147540983606557,79,0.0001883329823613
SUPS,P2,TTC,none,200,24,0.1378795790312675,0.1147540983606557,83,0.0001883343793451
SUPS,P2,TTC,none,200,25,0.1363863541296778,0.1147540983606557,83,0.000188292004168
SUPS,P2,TTC,none,200,26,0.1297072608981987,0.1147540983606557,82,0.0001889169216156
SUPS,P2,TTC,none,200,27,0.0965137750069828,0.1147540983606557,76,0.0001887497492134
SUPS,P2,TTC,none,200,28,0.1196786894599162,0.1147540983606557,77,0.0001877089962363
SUPS,P2,TTC,none,200,29,0.1064459045797106,0.1147540983606557,82,0.0001882910728454
SUPS,P2,TTC,none,200,30,0.1590692432550222,0.1147540983606557,81,0.0001880000345408
SUPS,P2,TTC,none,300,1,0.157717478588367,0.1147540983606557,127,0.0002035838551819
SUPS,P2,TTC,none,300,2,0.1082245562256593,0.1147540983606557,116,0.0002001249231398
SUPS,P2,TTC,none,300,3,0.1087584576559882,0.1147540983606557,116,0.0001996248029172
SUPS,P2,TTC,none,300,4,0.1105108758963816,0.1147540983606557,114,0.0002048751339316
SUPS,P2,TTC,none,300,5,0.1185082525724612,0.1147540983606557,125,0.0002051251940429
SUPS,P2,TTC,none,300,6,0.135480638106835,0.1147540983606557,128,0.0001987917348742
SUPS,P2,TTC,none,300,7,0.1050019955845704,0.1147540983606557,110,0.0001995828934013
SUPS,P2,TTC,none,300,8,0.1101174436995079,0.1147540983606557,127,0.0001990841701626
SUPS,P2,TTC,none,300,9,0.1110908128747182,0.1147540983606557,115,0.0001987079158425
SUPS,P2,TTC,none,300,10,0.1367358219382745,0.1147540983606557,120,0.0001979582011699
SUPS,P2,TTC,none,300,11,0.0979506107130691,0.1147540983606557,113,0.0001982501707971
SUPS,P2,TTC,none,300,12,0.130855986589939,0.1147540983606557,113,0.0002001249231398
SUPS,P2,TTC,none,300,13,0.0955723982903795,0.1147540983606557,110,0.0002012504264712
SUPS,P2,TTC,none,300,14,0.1223329906148267,0.1147540983606557,113,0.000201208051294
SUPS,P2,TTC,none,300,15,0.1262786333132109,0.1147540983606557,121,0.0001997500658035
SUPS,P2,TTC,none,300,16,0.090766453954299,0.1147540983606557,97,0.0002012914046645
SUPS,P2,TTC,none,300,17,0.0905805577386279,0.1147540983606557,109,0.0001989169977605
SUPS,P2,TTC,none,300,18,0.1251838907919729,0.1147540983606557,124,0.0001998753286898
SUPS,P2,TTC,none,300,19,0.1215452768112326,0.1147540983606557,119,0.0001992913894355
SUPS,P2,TTC,none,300,20,0.1120200733740467,0.1147540983606557,116,0.0002004159614443
SUPS,P2,TTC,none,300,21,0.1152329157073448,0.1147540983606557,107,0.0002012499608099
SUPS,P2,TTC,none,300,22,0.1098467268772314,0.1147540983606557,111,0.0002007917501032
SUPS,P2,TTC,none,300,23,0.0851598531209798,0.1147540983606557,105,0.0001974171027541
SUPS,P2,TTC,none,300,24,0.0943688243709863,0.1147540983606557,112,0.0001986669376492
SUPS,P2,TTC,none,300,25,0.1165010896954721,0.1147540983606557,111,0.0001992499455809
SUPS,P2,TTC,none,300,26,0.0962221188146065,0.1147540983606557,112,0.0002006250433623
SUPS,P2,TTC,none,300,27,0.1102020414382595,0.1147540983606557,119,0.0001995838247239
SUPS,P2,TTC,none,300,28,0.1170728288851987,0.1147540983606557,109,0.0001992909237742
SUPS,P2,TTC,none,300,29,0.1082126435812824,0.1147540983606557,115,0.0001988341100513
SUPS,P2,TTC,none,300,30,0.0989926688038775,0.1147540983606557,108,0.0001990827731788
SUPS,P2,TTC,none,400,1,0.128195913984531,0.1147540983606557,155,0.0002115829847753
SUPS,P2,TTC,none,400,2,0.1293408286264375,0.1147540983606557,156,0.0002117906697094
SUPS,P2,TTC,none,400,3,0.1530227690407512,0.1147540983606557,172,0.0002111247740685
SUPS,P2,TTC,none,400,4,0.128784364255255,0.1147540983606557,173,0.000211332924664
SUPS,P2,TTC,none,400,5,0.102064797558699,0.1147540983606557,151,0.0002112076617777
SUPS,P2,TTC,none,400,6,0.1214825372086397,0.1147540983606557,147,0.0002109999768435
SUPS,P2,TTC,none,400,7,0.1220808265340367,0.1147540983606557,165,0.0002118749544024
SUPS,P2,TTC,none,400,8,0.1113354008399597,0.1147540983606557,153,0.0002110409550368
SUPS,P2,TTC,none,400,9,0.1125214722886593,0.1147540983606557,154,0.0002132919616997
SUPS,P2,TTC,none,400,10,0.1138278068369481,0.1147540983606557,150,0.0002099159173667
SUPS,P2,TTC,none,400,11,0.1218538674299361,0.1147540983606557,170,0.0002109580673277
SUPS,P2,TTC,none,400,12,0.1289863334317788,0.1147540983606557,167,0.0002101249992847
SUPS,P2,TTC,none,400,13,0.1056733883261645,0.1147540983606557,151,0.0002082497812807
SUPS,P2,TTC,none,400,14,0.1224945847047295,0.1147540983606557,166,0.0002123340964317
SUPS,P2,TTC,none,400,15,0.1027482536365402,0.1147540983606557,154,0.000211208127439
SUPS,P2,TTC,none,400,16,0.1363427971588879,0.1147540983606557,163,0.0002113333903253
SUPS,P2,TTC,none,400,17,0.1100424665276681,0.1147540983606557,158,0.0002104579471051
SUPS,P2,TTC,none,400,18,0.1101725304984238,0.1147540983606557,146,0.0002101249992847
SUPS,P2,TTC,none,400,19,0.1141146769318447,0.1147540983606557,164,0.0002100840210914
SUPS,P2,TTC,none,400,20,0.1175840139988794,0.1147540983606557,142,0.0002111252397298
SUPS,P2,TTC,none,400,21,0.1236562398482236,0.1147540983606557,164,0.0002118749544024
SUPS,P2,TTC,none,400,22,0.1418626911931754,0.1147540983606557,168,0.000209666788578
SUPS,P2,TTC,none,400,23,0.1349850190193021,0.1147540983606557,172,0.000211332924664
