method,profile,aux_var,partitioning,budget,run,theta_hat,theta_true,failures_obs,execution_time
DEEPEST,P0,TTC,none,200,22,0.095,0.11165048543689318,19,0.325592041015625
DEEPEST,P0,TTC,none,200,23,0.11,0.11165048543689318,22,0.39479994773864746
DEEPEST,P0,TTC,none,200,24,0.125,0.11165048543689318,25,0.41394734382629395
DEEPEST,P0,TTC,none,200,25,0.11,0.11165048543689318,22,0.38076043128967285
DEEPEST,P0,TTC,none,200,26,0.125,0.11165048543689318,25,0.38605594635009766
DEEPEST,P0,TTC,none,200,27,0.095,0.11165048543689318,19,0.36508893966674805
DEEPEST,P0,TTC,none,200,28,0.11,0.11165048543689318,22,0.3589794635772705
DEEPEST,P0,TTC,none,200,29,0.1,0.11165048543689318,20,0.40178918838500977
DEEPEST,P0,TTC,none,200,30,0.135,0.11165048543689318,27,0.38730812072753906
DEEPEST,P0,TTC,none,300,1,0.12333333333333334,0.11165048543689318,37,0.6416385173797607
DEEPEST,P0,TTC,none,300,2,0.10666666666666667,0.11165048543689318,32,0.5357363224029541
DEEPEST,P0,TTC,none,300,3,0.10333333333333333,0.11165048543689318,31,0.5459139347076416
DEEPEST,P0,TTC,none,300,4,0.11,0.11165048543689318,33,0.5278103351593018
DEEPEST,P0,TTC,none,300,5,0.12666666666666668,0.11165048543689318,38,0.6302914619445801
DEEPEST,P0,TTC,none,300,6,0.09333333333333334,0.11165048543689318,28,0.591303825378418
DEEPEST,P0,TTC,none,300,7,0.10666666666666667,0.11165048543689318,32,0.5562803745269775
DEEPEST,P0,TTC,none,300,8,0.12,0.11165048543689318,36,0.5204641819000244
DEEPEST,P0,TTC,none,300,9,0.09333333333333334,0.11165048543689318,28,0.6136236190795898
DEEPEST,P0,TTC,none,300,10,0.10333333333333333,0.11165048543689318,31,0.6189162731170654
DEEPEST,P0,TTC,none,300,11,0.10666666666666667,0.11165048543689318,32,0.5777444839477539
DEEPEST,P0,TTC,none,300,12,0.09,0.11165048543689318,27,0.5401928424835205
DEEPEST,P0,TTC,none,300,13,0.09333333333333334,0.11165048543689318,28,0.5983068943023682
DEEPEST,P0,TTC,none,300,14,0.10666666666666667,0.11165048543689318,32,0.5301783084869385
DEEPEST,P0,TTC,none,300,15,0.09666666666666666,0.11165048543689318,29,0.5403420925140381
DEEPEST,P0,TTC,none,300,16,0.13,0.11165048543689318,39,0.5324077606201172
DEEPEST,P0,TTC,none,300,17,0.11333333333333333,0.11165048543689318,34,0.5983624458312988
DEEPEST,P0,TTC,none,300,18,0.1,0.11165048543689318,30,0.6236906051635742
DEEPEST,P0,TTC,none,300,19,0.11333333333333333,0.11165048543689318,34,0.5301804542541504
DEEPEST,P0,TTC,none,300,20,0.1,0.11165048543689318,30,0.5491330623626709
DEEPEST,P0,TTC,none,300,21,0.10666666666666667,0.11165048543689318,32,0.5724349021911621
DEEPEST,P0,TTC,none,300,22,0.09,0.11165048543689318,27,0.6142535209655762
DEEPEST,P0,TTC,none,300,23,0.11333333333333333,0.11165048543689318,34,0.6316161155700684
DEEPEST,P0,TTC,none,300,24,0.10333333333333333,0.11165048543689318,31,0.590768575668335
DEEPEST,P0,TTC,none,300,25,0.1,0.11165048543689318,30,0.5291726589202881
DEEPEST,P0,TTC,none,300,26,0.12666666666666668,0.11165048543689318,38,0.5459434986114502
DEEPEST,P0,TTC,none,300,27,0.1,0.11165048543689318,30,0.5600690841674805
DEEPEST,P0,TTC,none,300,28,0.11666666666666667,0.11165048543689318,35,0.6296064853668213
DEEPEST,P0,TTC,none,300,29,0.10333333333333333,0.11165048543689318,31,0.6039719581604004
DEEPEST,P0,TTC,none,300,30,0.12666666666666668,0.11165048543689318,38,0.5923366546630859
DEEPEST,P0,TTC,none,400,1,0.1125,0.11165048543689318,45,0.7498276233673096
DEEPEST,P0,TTC,none,400,2,0.0975,0.11165048543689318,39,0.7690567970275879
DEEPEST,P0,TTC,none,400,3,0.1,0.11165048543689318,40,0.7969517707824707
DEEPEST,P0,TTC,none,400,4,0.1175,0.11165048543689318,47,0.76493239402771
DEEPEST,P0,TTC,none,400,5,0.1275,0.11165048543689318,51,0.7076756954193115
DEEPEST,P0,TTC,none,400,6,0.085,0.11165048543689318,34,0.752812385559082
DEEPEST,P0,TTC,none,400,7,0.1,0.11165048543689318,40,0.7403774261474609
DEEPEST,P0,TTC,none,400,8,0.1175,0.11165048543689318,47,0.7460277080535889
DEEPEST,P0,TTC,none,400,9,0.0875,0.11165048543689318,35,0.7434811592102051
DEEPEST,P0,TTC,none,400,10,0.1,0.11165048543689318,40,0.8193144798278809
DEEPEST,P0,TTC,none,400,11,0.1175,0.11165048543689318,47,0.7055275440216064
DEEPEST,P0,TTC,none,400,12,0.0975,0.11165048543689318,39,0.7645688056945801
DEEPEST,P0,TTC,none,400,13,0.105,0.11165048543689318,42,0.8286764621734619
DEEPEST,P0,TTC,none,400,14,0.1075,0.11165048543689318,43,0.724069356918335
DEEPEST,P0,TTC,none,400,15,0.0925,0.11165048543689318,37,0.7755582332611084
DEEPEST,P0,TTC,none,400,16,0.1075,0.11165048543689318,43,0.7407040596008301
DEEPEST,P0,TTC,none,400,17,0.1025,0.11165048543689318,41,0.7133791446685791
DEEPEST,P0,TTC,none,400,18,0.1125,0.11165048543689318,45,0.7317221164703369
DEEPEST,P0,TTC,none,400,19,0.105,0.11165048543689318,42,0.7314877510070801
DEEPEST,P0,TTC,none,400,20,0.095,0.11165048543689318,38,0.702225923538208
DEEPEST,P0,TTC,none,400,21,0.1025,0.11165048543689318,41,0.7427282333374023
DEEPEST,P0,TTC,none,400,22,0.1,0.11165048543689318,40,0.7289154529571533
DEEPEST,P0,TTC,none,400,23,0.12,0.11165048543689318,48,0.6963405609130859
DEEPEST,P0,TTC,none,400,24,0.12,0.11165048543689318,48,0.7295422554016113
DEEPEST,P0,TTC,none,400,25,0.0975,0.11165048543689318,39,0.729405403137207
DEEPEST,P0,TTC,none,400,26,0.11,0.11165048543689318,44,0.8176696300506592
DEEPEST,P0,TTC,none,400,27,0.1025,0.11165048543689318,41,0.8586986064910889
DEEPEST,P0,TTC,none,400,28,0.13,0.11165048543689318,52,0.9388909339904785
DEEPEST,P0,TTC,none,400,29,0.1025,0.11165048543689318,41,0.7673511505126953
DEEPEST,P0,TTC,none,400,30,0.115,0.11165048543689318,46,0.9315907955169678
DEEPEST,P0,PC,none,50,1,0.74,0.11165048543689318,37,0.09377694129943848
DEEPEST,P0,PC,none,50,2,0.72,0.11165048543689318,36,0.0866241455078125
DEEPEST,P0,PC,none,50,3,0.68,0.11165048543689318,34,0.08602094650268555
DEEPEST,P0,PC,none,50,4,0.84,0.11165048543689318,42,0.08494758605957031
DEEPEST,P0,PC,none,50,5,0.8,0.11165048543689318,40,0.08046507835388184
DEEPEST,P0,PC,none,50,6,0.72,0.11165048543689318,36,0.07944226264953613
DEEPEST,P0,PC,none,50,7,0.82,0.11165048543689318,41,0.0789635181427002
DEEPEST,P0,PC,none,50,8,0.8,0.11165048543689318,40,0.1036384105682373
DEEPEST,P0,PC,none,50,9,0.74,0.11165048543689318,37,0.07567310333251953
DEEPEST,P0,PC,none,50,10,0.82,0.11165048543689318,41,0.07421517372131348
DEEPEST,P0,PC,none,50,11,0.8,0.11165048543689318,40,0.07661938667297363
DEEPEST,P0,PC,none,50,12,0.76,0.11165048543689318,38,0.07558083534240723
DEEPEST,P0,PC,none,50,13,0.82,0.11165048543689318,41,0.07351422309875488
DEEPEST,P0,PC,none,50,14,0.72,0.11165048543689318,36,0.07382392883300781
DEEPEST,P0,PC,none,50,15,0.74,0.11165048543689318,37,0.07223105430603027
DEEPEST,P0,PC,none,50,16,0.88,0.11165048543689318,44,0.07512164115905762
DEEPEST,P0,PC,none,50,17,0.92,0.11165048543689318,46,0.07501077651977539
DEEPEST,P0,PC,none,50,18,0.72,0.11165048543689318,36,0.07471370697021484
DEEPEST,P0,PC,none,50,19,0.86,0.11165048543689318,43,0.07624077796936035
DEEPEST,P0,PC,none,50,20,0.86,0.11165048543689318,43,0.0991826057434082
DEEPEST,P0,PC,none,50,21,0.8,0.11165048543689318,40,0.07433009147644043
DEEPEST,P0,PC,none,50,22,0.82,0.11165048543689318,41,0.07535672187805176
DEEPEST,P0,PC,none,50,23,0.88,0.11165048543689318,44,0.07290363311767578
DEEPEST,P0,PC,none,50,24,0.74,0.11165048543689318,37,0.07285118103027344
DEEPEST,P0,PC,none,50,25,0.72,0.11165048543689318,36,0.07161736488342285
DEEPEST,P0,PC,none,50,26,0.78,0.11165048543689318,39,0.07101607322692871
DEEPEST,P0,PC,none,50,27,0.8,0.11165048543689318,40,0.07126951217651367
DEEPEST,P0,PC,none,50,28,0.86,0.11165048543689318,43,0.07061481475830078
DEEPEST,P0,PC,none,50,29,0.82,0.11165048543689318,41,0.06978487968444824
DEEPEST,P0,PC,none,50,30,0.82,0.11165048543689318,41,0.07003092765808105
DEEPEST,P0,PC,none,100,1,0.53,0.11165048543689318,53,0.16347360610961914
DEEPEST,P0,PC,none,100,2,0.51,0.11165048543689318,51,0.1395101547241211
DEEPEST,P0,PC,none,100,3,0.52,0.11165048543689318,52,0.13890385627746582
DEEPEST,P0,PC,none,100,4,0.52,0.11165048543689318,52,0.13882064819335938
DEEPEST,P0,PC,none,100,5,0.52,0.11165048543689318,52,0.13784074783325195
DEEPEST,P0,PC,none,100,6,0.5,0.11165048543689318,50,0.13735461235046387
DEEPEST,P0,PC,none,100,7,0.5,0.11165048543689318,50,0.16091394424438477
DEEPEST,P0,PC,none,100,8,0.5,0.11165048543689318,50,0.1388261318206787
DEEPEST,P0,PC,none,100,9,0.52,0.11165048543689318,52,0.13794732093811035
DEEPEST,P0,PC,none,100,10,0.51,0.11165048543689318,51,0.14112281799316406
DEEPEST,P0,PC,none,100,11,0.5,0.11165048543689318,50,0.13778400421142578
DEEPEST,P0,PC,none,100,12,0.52,0.11165048543689318,52,0.1390247344970703
DEEPEST,P0,PC,none,100,13,0.49,0.11165048543689318,49,0.16062140464782715
DEEPEST,P0,PC,none,100,14,0.52,0.11165048543689318,52,0.1373763084411621
DEEPEST,P0,PC,none,100,15,0.5,0.11165048543689318,50,0.13737273216247559
DEEPEST,P0,PC,none,100,16,0.5,0.11165048543689318,50,0.13843870162963867
DEEPEST,P0,PC,none,100,17,0.52,0.11165048543689318,52,0.13807153701782227
DEEPEST,P0,PC,none,100,18,0.52,0.11165048543689318,52,0.13909578323364258
DEEPEST,P0,PC,none,100,19,0.52,0.11165048543689318,52,0.1379401683807373
DEEPEST,P0,PC,none,100,20,0.5,0.11165048543689318,50,0.16082501411437988
DEEPEST,P0,PC,none,100,21,0.5,0.11165048543689318,50,0.13829588890075684
DEEPEST,P0,PC,none,100,22,0.51,0.11165048543689318,51,0.1483161449432373
DEEPEST,P0,PC,none,100,23,0.52,0.11165048543689318,52,0.21731209754943848
DEEPEST,P0,PC,none,100,24,0.5,0.11165048543689318,50,0.20373320579528809
DEEPEST,P0,PC,none,100,25,0.5,0.11165048543689318,50,0.20055556297302246
DEEPEST,P0,PC,none,100,26,0.51,0.11165048543689318,51,0.2257249355316162
DEEPEST,P0,PC,none,100,27,0.51,0.11165048543689318,51,0.1969311237335205
DEEPEST,P0,PC,none,100,28,0.51,0.11165048543689318,51,0.1857004165649414
DEEPEST,P0,PC,none,100,29,0.5,0.11165048543689318,50,0.15927457809448242
DEEPEST,P0,PC,none,100,30,0.5,0.11165048543689318,50,0.15470051765441895
DEEPEST,P0,PC,none,200,1,0.29,0.11165048543689318,58,0.3517138957977295
DEEPEST,P0,PC,none,200,2,0.28,0.11165048543689318,56,0.30123066902160645
DEEPEST,P0,PC,none,200,3,0.28,0.11165048543689318,56,0.30130982398986816
DEEPEST,P0,PC,none,200,4,0.29,0.11165048543689318,58,0.3223717212677002
DEEPEST,P0,PC,none,200,5,0.28,0.11165048543689318,56,0.318239688873291
DEEPEST,P0,PC,none,200,6,0.3,0.11165048543689318,60,0.29972290992736816
DEEPEST,P0,PC,none,200,7,0.265,0.11165048543689318,53,0.33793091773986816
DEEPEST,P0,PC,none,200,8,0.265,0.11165048543689318,53,0.35057997703552246
DEEPEST,P0,PC,none,200,9,0.27,0.11165048543689318,54,0.3119618892669678
DEEPEST,P0,PC,none,200,10,0.29,0.11165048543689318,58,0.3619377613067627
DEEPEST,P0,PC,none,200,11,0.285,0.11165048543689318,57,0.40485477447509766
DEEPEST,P0,PC,none,200,12,0.275,0.11165048543689318,55,0.40317296981811523
DEEPEST,P0,PC,none,200,13,0.27,0.11165048543689318,54,0.3351263999938965
DEEPEST,P0,PC,none,200,14,0.305,0.11165048543689318,61,0.29921483993530273
DEEPEST,P0,PC,none,200,15,0.285,0.11165048543689318,57,0.2921757698059082
DEEPEST,P0,PC,none,200,16,0.285,0.11165048543689318,57,0.3197917938232422
DEEPEST,P0,PC,none,200,17,0.29,0.11165048543689318,58,0.3600316047668457
DEEPEST,P0,PC,none,200,18,0.27,0.11165048543689318,54,0.39281487464904785
DEEPEST,P0,PC,none,200,19,0.285,0.11165048543689318,57,0.3504025936126709
DEEPEST,P0,PC,none,200,20,0.26,0.11165048543689318,52,0.31529951095581055
DEEPEST,P0,PC,none,200,21,0.285,0.11165048543689318,57,0.3752598762512207
DEEPEST,P0,PC,none,200,22,0.3,0.11165048543689318,60,0.3417057991027832
DEEPEST,P0,PC,none,200,23,0.275,0.11165048543689318,55,0.3247818946838379
DEEPEST,P0,PC,none,200,24,0.295,0.11165048543689318,59,0.3096146583557129
DEEPEST,P0,PC,none,200,25,0.275,0.11165048543689318,55,0.32290196418762207
DEEPEST,P0,PC,none,200,26,0.28,0.11165048543689318,56,0.345919132232666
DEEPEST,P0,PC,none,200,27,0.285,0.11165048543689318,57,0.4089529514312744
DEEPEST,P0,PC,none,200,28,0.28,0.11165048543689318,56,0.406400203704834
DEEPEST,P0,PC,none,200,29,0.29,0.11165048543689318,58,0.32340216636657715
DEEPEST,P0,PC,none,200,30,0.285,0.11165048543689318,57,0.31058382987976074
DEEPEST,P0,PC,none,300,1,0.20666666666666667,0.11165048543689318,62,0.5206155776977539
DEEPEST,P0,PC,none,300,2,0.20333333333333334,0.11165048543689318,61,0.5084199905395508
DEEPEST,P0,PC,none,300,3,0.21333333333333335,0.11165048543689318,64,0.5088350772857666
DEEPEST,P0,PC,none,300,4,0.22,0.11165048543689318,66,0.48982715606689453
DEEPEST,P0,PC,none,300,5,0.21,0.11165048543689318,63,0.49949193000793457
DEEPEST,P0,PC,none,300,6,0.22333333333333333,0.11165048543689318,67,0.5651500225067139
DEEPEST,P0,PC,none,300,7,0.19333333333333333,0.11165048543689318,58,0.5297079086303711
DEEPEST,P0,PC,none,300,8,0.19666666666666666,0.11165048543689318,59,0.6082043647766113
DEEPEST,P0,PC,none,300,9,0.18666666666666668,0.11165048543689318,56,0.5833709239959717
DEEPEST,P0,PC,none,300,10,0.20666666666666667,0.11165048543689318,62,0.530881404876709
DEEPEST,P0,PC,none,300,11,0.20333333333333334,0.11165048543689318,61,0.522392988204956
DEEPEST,P0,PC,none,300,12,0.19,0.11165048543689318,57,0.4785120487213135
DEEPEST,P0,PC,none,300,13,0.20333333333333334,0.11165048543689318,61,0.5800209045410156
DEEPEST,P0,PC,none,300,14,0.21666666666666667,0.11165048543689318,65,0.5059018135070801
DEEPEST,P0,PC,none,300,15,0.21666666666666667,0.11165048543689318,65,0.584923267364502
DEEPEST,P0,PC,none,300,16,0.20666666666666667,0.11165048543689318,62,0.49632906913757324
DEEPEST,P0,PC,none,300,17,0.21333333333333335,0.11165048543689318,64,0.4791388511657715
DEEPEST,P0,PC,none,300,18,0.19666666666666666,0.11165048543689318,59,0.49335575103759766
DEEPEST,P0,PC,none,300,19,0.22333333333333333,0.11165048543689318,67,0.49167656898498535
DEEPEST,P0,PC,none,300,20,0.2,0.11165048543689318,60,0.5005931854248047
DEEPEST,P0,PC,none,300,21,0.2,0.11165048543689318,60,0.5703275203704834
DEEPEST,P0,PC,none,300,22,0.21333333333333335,0.11165048543689318,64,0.4953889846801758
DEEPEST,P0,PC,none,300,23,0.21,0.11165048543689318,63,0.5895769596099854
DEEPEST,P0,PC,none,300,24,0.22333333333333333,0.11165048543689318,67,0.5304477214813232
DEEPEST,P0,PC,none,300,25,0.2,0.11165048543689318,60,0.5933034420013428
DEEPEST,P0,PC,none,300,26,0.19666666666666666,0.11165048543689318,59,0.5523996353149414
DEEPEST,P0,PC,none,300,27,0.20666666666666667,0.11165048543689318,62,0.6748476028442383
DEEPEST,P0,PC,none,300,28,0.20333333333333334,0.11165048543689318,61,0.619901180267334
DEEPEST,P0,PC,none,300,29,0.23,0.11165048543689318,69,0.6847243309020996
DEEPEST,P0,PC,none,300,30,0.21,0.11165048543689318,63,0.6526224613189697
DEEPEST,P0,PC,none,400,1,0.1675,0.11165048543689318,67,0.887047290802002
DEEPEST,P0,PC,none,400,2,0.165,0.11165048543689318,66,0.8632292747497559
DEEPEST,P0,PC,none,400,3,0.165,0.11165048543689318,66,0.8662655353546143
DEEPEST,P0,PC,none,400,4,0.1775,0.11165048543689318,71,0.8754706382751465
DEEPEST,P0,PC,none,400,5,0.1675,0.11165048543689318,67,0.9198527336120605
DEEPEST,P0,PC,none,400,6,0.1825,0.11165048543689318,73,0.8532776832580566
DEEPEST,P0,PC,none,400,7,0.1525,0.11165048543689318,61,0.7476096153259277
DEEPEST,P0,PC,none,400,8,0.16,0.11165048543689318,64,0.6996281147003174
DEEPEST,P0,PC,none,400,9,0.165,0.11165048543689318,66,0.7496342658996582
DEEPEST,P0,PC,none,400,10,0.1725,0.11165048543689318,69,0.6929891109466553
DEEPEST,P0,PC,none,400,11,0.1625,0.11165048543689318,65,0.6768219470977783
DEEPEST,P0,PC,none,400,12,0.165,0.11165048543689318,66,0.6686825752258301
DEEPEST,P0,PC,none,400,13,0.165,0.11165048543689318,66,0.7094416618347168
DEEPEST,P0,PC,none,400,14,0.18,0.11165048543689318,72,0.7045445442199707
DEEPEST,P0,PC,none,400,15,0.1775,0.11165048543689318,71,0.728248119354248
DEEPEST,P0,PC,none,400,16,0.1775,0.11165048543689318,71,0.66060471534729
DEEPEST,P0,PC,none,400,17,0.17,0.11165048543689318,68,0.695746660232544
DEEPEST,P0,PC,none,400,18,0.1575,0.11165048543689318,63,0.742565393447876
DEEPEST,P0,PC,none,400,19,0.1825,0.11165048543689318,73,0.8435680866241455
DEEPEST,P0,PC,none,400,20,0.165,0.11165048543689318,66,0.8785090446472168
DEEPEST,P0,PC,none,400,21,0.16,0.11165048543689318,64,0.874788761138916
DEEPEST,P0,PC,none,400,22,0.17,0.11165048543689318,68,0.8614943027496338
DEEPEST,P0,PC,none,400,23,0.1725,0.11165048543689318,69,0.9334573745727539
DEEPEST,P0,PC,none,400,24,0.18,0.11165048543689318,72,1.2249808311462402
DEEPEST,P0,PC,none,400,25,0.16,0.11165048543689318,64,0.7951176166534424
DEEPEST,P0,PC,none,400,26,0.1625,0.11165048543689318,65,0.6521964073181152
DEEPEST,P0,PC,none,400,27,0.1675,0.11165048543689318,67,0.6331844329833984
DEEPEST,P0,PC,none,400,28,0.1575,0.11165048543689318,63,0.7639200687408447
DEEPEST,P0,PC,none,400,29,0.1775,0.11165048543689318,71,0.9755756855010986
DEEPEST,P0,PC,none,400,30,0.17,0.11165048543689318,68,1.2428462505340576
SRS_Prof,P0,None,none,50,1,0.12,0.11165048543689318,6,0.0010306835174560547
SRS_Prof,P0,None,none,50,2,0.14,0.11165048543689318,7,0.0008120536804199219
SRS_Prof,P0,None,none,50,3,0.06,0.11165048543689318,3,0.0008864402770996094
SRS_Prof,P0,None,none,50,4,0.14,0.11165048543689318,7,0.00139617919921875
SRS_Prof,P0,None,none,50,5,0.12,0.11165048543689318,6,0.0011463165283203125
SRS_Prof,P0,None,none,50,6,0.14,0.11165048543689318,7,0.0013680458068847656
SRS_Prof,P0,None,none,50,7,0.1,0.11165048543689318,5,0.000896453857421875
SRS_Prof,P0,None,none,50,8,0.22,0.11165048543689318,11,0.0010373592376708984
SRS_Prof,P0,None,none,50,9,0.1,0.11165048543689318,5,0.0011234283447265625
SRS_Prof,P0,None,none,50,10,0.18,0.11165048543689318,9,0.0013763904571533203
SRS_Prof,P0,None,none,50,11,0.18,0.11165048543689318,9,0.0011928081512451172
SRS_Prof,P0,None,none,50,12,0.16,0.11165048543689318,8,0.0012917518615722656
SRS_Prof,P0,None,none,50,13,0.06,0.11165048543689318,3,0.001173257827758789
SRS_Prof,P0,None,none,50,14,0.1,0.11165048543689318,5,0.0012896060943603516
SRS_Prof,P0,None,none,50,15,0.08,0.11165048543689318,4,0.0013453960418701172
SRS_Prof,P0,None,none,50,16,0.1,0.11165048543689318,5,0.001201629638671875
SRS_Prof,P0,None,none,50,17,0.08,0.11165048543689318,4,0.0011606216430664062
SRS_Prof,P0,None,none,50,18,0.06,0.11165048543689318,3,0.0013401508331298828
SRS_Prof,P0,None,none,50,19,0.04,0.11165048543689318,2,0.0015380382537841797
SRS_Prof,P0,None,none,50,20,0.14,0.11165048543689318,7,0.0011506080627441406
SRS_Prof,P0,None,none,50,21,0.12,0.11165048543689318,6,0.00133514404296875
SRS_Prof,P0,None,none,50,22,0.06,0.11165048543689318,3,0.0011267662048339844
SRS_Prof,P0,None,none,50,23,0.08,0.11165048543689318,4,0.0011336803436279297
SRS_Prof,P0,None,none,50,24,0.1,0.11165048543689318,5,0.0011720657348632812
SRS_Prof,P0,None,none,50,25,0.02,0.11165048543689318,1,0.0013229846954345703
SRS_Prof,P0,None,none,50,26,0.08,0.11165048543689318,4,0.0010440349578857422
SRS_Prof,P0,None,none,50,27,0.16,0.11165048543689318,8,0.0012390613555908203
SRS_Prof,P0,None,none,50,28,0.06,0.11165048543689318,3,0.0013592243194580078
SRS_Prof,P0,None,none,50,29,0.14,0.11165048543689318,7,0.0015022754669189453
SRS_Prof,P0,None,none,50,30,0.18,0.11165048543689318,9,0.0011086463928222656
SRS_Prof,P0,None,none,100,1,0.16,0.11165048543689318,16,0.0011897087097167969
SRS_Prof,P0,None,none,100,2,0.15,0.11165048543689318,15,0.0012736320495605469
SRS_Prof,P0,None,none,100,3,0.09,0.11165048543689318,9,0.0013010501861572266
SRS_Prof,P0,None,none,100,4,0.12,0.11165048543689318,12,0.0012400150299072266
SRS_Prof,P0,None,none,100,5,0.1,0.11165048543689318,10,0.0012164115905761719
SRS_Prof,P0,None,none,100,6,0.15,0.11165048543689318,15,0.001117706298828125
SRS_Prof,P0,None,none,100,7,0.11,0.11165048543689318,11,0.001062631607055664
SRS_Prof,P0,None,none,100,8,0.18,0.11165048543689318,18,0.0017101764678955078
SRS_Prof,P0,None,none,100,9,0.15,0.11165048543689318,15,0.0008921623229980469
SRS_Prof,P0,None,none,100,10,0.15,0.11165048543689318,15,0.0008111000061035156
SRS_Prof,P0,None,none,100,11,0.12,0.11165048543689318,12,0.0009829998016357422
SRS_Prof,P0,None,none,100,12,0.16,0.11165048543689318,16,0.0012753009796142578
SRS_Prof,P0,None,none,100,13,0.09,0.11165048543689318,9,0.0013613700866699219
SRS_Prof,P0,None,none,100,14,0.12,0.11165048543689318,12,0.0013043880462646484
SRS_Prof,P0,None,none,100,15,0.09,0.11165048543689318,9,0.0012006759643554688
SRS_Prof,P0,None,none,100,16,0.09,0.11165048543689318,9,0.001135110855102539
SRS_Prof,P0,None,none,100,17,0.07,0.11165048543689318,7,0.001308441162109375
SRS_Prof,P0,None,none,100,18,0.06,0.11165048543689318,6,0.0014066696166992188
SRS_Prof,P0,None,none,100,19,0.09,0.11165048543689318,9,0.0009288787841796875
SRS_Prof,P0,None,none,100,20,0.14,0.11165048543689318,14,0.0008456707000732422
SRS_Prof,P0,None,none,100,21,0.14,0.11165048543689318,14,0.0012242794036865234
SRS_Prof,P0,None,none,100,22,0.1,0.11165048543689318,10,0.0012004375457763672
SRS_Prof,P0,None,none,100,23,0.1,0.11165048543689318,10,0.0014286041259765625
SRS_Prof,P0,None,none,100,24,0.09,0.11165048543689318,9,0.0011398792266845703
SRS_Prof,P0,None,none,100,25,0.11,0.11165048543689318,11,0.0011093616485595703
SRS_Prof,P0,None,none,100,26,0.13,0.11165048543689318,13,0.00125885009765625
SRS_Prof,P0,None,none,100,27,0.15,0.11165048543689318,15,0.0013401508331298828
SRS_Prof,P0,None,none,100,28,0.08,0.11165048543689318,8,0.001310586929321289
SRS_Prof,P0,None,none,100,29,0.09,0.11165048543689318,9,0.0009405612945556641
SRS_Prof,P0,None,none,100,30,0.14,0.11165048543689318,14,0.0009133815765380859
SRS_Prof,P0,None,none,200,1,0.13,0.11165048543689318,26,0.0013124942779541016
SRS_Prof,P0,None,none,200,2,0.135,0.11165048543689318,27,0.0012576580047607422
SRS_Prof,P0,None,none,200,3,0.14,0.11165048543689318,28,0.001272439956665039
SRS_Prof,P0,None,none,200,4,0.135,0.11165048543689318,27,0.0012063980102539062
SRS_Prof,P0,None,none,200,5,0.08,0.11165048543689318,16,0.001257181167602539
SRS_Prof,P0,None,none,200,6,0.14,0.11165048543689318,28,0.0011873245239257812
SRS_Prof,P0,None,none,200,7,0.125,0.11165048543689318,25,0.0016865730285644531
SRS_Prof,P0,None,none,200,8,0.15,0.11165048543689318,30,0.0009145736694335938
SRS_Prof,P0,None,none,200,9,0.115,0.11165048543689318,23,0.0008482933044433594
SRS_Prof,P0,None,none,200,10,0.115,0.11165048543689318,23,0.0009493827819824219
SRS_Prof,P0,None,none,200,11,0.115,0.11165048543689318,23,0.0011067390441894531
SRS_Prof,P0,None,none,200,12,0.11,0.11165048543689318,22,0.0014758110046386719
SRS_Prof,P0,None,none,200,13,0.12,0.11165048543689318,24,0.0015227794647216797
SRS_Prof,P0,None,none,200,14,0.125,0.11165048543689318,25,0.0011527538299560547
SRS_Prof,P0,None,none,200,15,0.085,0.11165048543689318,17,0.0010807514190673828
SRS_Prof,P0,None,none,200,16,0.12,0.11165048543689318,24,0.0012392997741699219
SRS_Prof,P0,None,none,200,17,0.085,0.11165048543689318,17,0.0014803409576416016
SRS_Prof,P0,None,none,200,18,0.06,0.11165048543689318,12,0.0013859272003173828
SRS_Prof,P0,None,none,200,19,0.085,0.11165048543689318,17,0.001251220703125
SRS_Prof,P0,None,none,200,20,0.105,0.11165048543689318,21,0.0011355876922607422
SRS_Prof,P0,None,none,200,21,0.155,0.11165048543689318,31,0.0016047954559326172
SRS_Prof,P0,None,none,200,22,0.1,0.11165048543689318,20,0.0014073848724365234
SRS_Prof,P0,None,none,200,23,0.1,0.11165048543689318,20,0.0009045600891113281
SRS_Prof,P0,None,none,200,24,0.095,0.11165048543689318,19,0.0009212493896484375
SRS_Prof,P0,None,none,200,25,0.095,0.11165048543689318,19,0.001085042953491211
SRS_Prof,P0,None,none,200,26,0.14,0.11165048543689318,28,0.001270294189453125
SRS_Prof,P0,None,none,200,27,0.115,0.11165048543689318,23,0.0013840198516845703
SRS_Prof,P0,None,none,200,28,0.07,0.11165048543689318,14,0.0012860298156738281
SRS_Prof,P0,None,none,200,29,0.095,0.11165048543689318,19,0.0011017322540283203
SRS_Prof,P0,None,none,200,30,0.125,0.11165048543689318,25,0.0010652542114257812
SRS_Prof,P0,None,none,300,1,0.13333333333333333,0.11165048543689318,40,0.0011289119720458984
SRS_Prof,P0,None,none,300,2,0.11333333333333333,0.11165048543689318,34,0.0012197494506835938
SRS_Prof,P0,None,none,300,3,0.12666666666666668,0.11165048543689318,38,0.0012493133544921875
SRS_Prof,P0,None,none,300,4,0.13,0.11165048543689318,39,0.001001119613647461
SRS_Prof,P0,None,none,300,5,0.08333333333333333,0.11165048543689318,25,0.0011935234069824219
SRS_Prof,P0,None,none,300,6,0.12666666666666668,0.11165048543689318,38,0.0013208389282226562
